cover_text,url,id
"LYOPAR防水機能背包｜滿足城市旅人收納需求的多功能穿梭機能包
448%
NT$ 448,260
person
130
人
集資成功",https://www.zeczec.com/projects/lyopar,lyopar
"《火車上的捉迷藏》諜報推理立體書｜插畫立體書設計師鄭星慧 Star Cheng，全新力作！
559%
NT$ 279,940
person
137
人
集資成功",https://www.zeczec.com/projects/train2020,train2020
"馬丘 MACHILL 簡約新麻將｜牌桌上的新風景
205%
NT$ 5,025,658
person
1,826
人
集資成功",https://www.zeczec.com/projects/machill,machill
"台灣咖啡色、澀、攝 | 老宅咖啡與人體的影像紀錄
107%
NT$ 32,170
person
33
人
集資成功",https://www.zeczec.com/projects/stable_fly_001,stable_fly_001
"CELIA & PERAH 即興自組音響 | 獻給喜愛音樂、創造力無限的你
1,389%
NT$ 2,778,710
person
1,267
人
集資成功",https://www.zeczec.com/projects/Freestyle-Moment,Freestyle-Moment
"Armpal | 遙控戰鬥機械手臂
470%
NT$ 470,000
person
103
人
集資成功",https://www.zeczec.com/projects/armpal,armpal
"C.C.Table｜全球首創碳纖維輕量露營桌
265%
NT$ 265,150
person
47
人
集資成功",https://www.zeczec.com/projects/CCTable,CCTable
"衣起用Eye，讓溝通無礙
197%
NT$ 137,930
person
86
人
集資成功",https://www.zeczec.com/projects/muve_RicT,muve_RicT
"台大登山社《丹大札記》新版計畫
466%
NT$ 932,750
person
1,036
人
集資成功",https://www.zeczec.com/projects/DandaNotes,DandaNotes
"Inner Planner - 獻給心靈旅人：一本尋找內在秘境的生活指南
593%
NT$ 593,652
person
545
人
集資成功",https://www.zeczec.com/projects/inner-planner,inner-planner
"【FANY 行動萬用風乾扇】 ❚ 旅行乾衣神器，小機身吹乾大量衣物
342%
NT$ 1,712,110
person
606
人
集資成功",https://www.zeczec.com/projects/FANY,FANY
"【無邪Innocent】2020台灣獨立自製BL劇正片募資計畫Taiwan Original BL series
108%
NT$ 270,600
person
73
人
集資成功",https://www.zeczec.com/projects/BLinnocent,BLinnocent
"「有你相挺，重返山林」 — 東部唯一非營利野生動物醫院營運募資計畫
214%
NT$ 13,948,796
person
7,102
人
集資成功",https://www.zeczec.com/projects/WildoneNGO,WildoneNGO
"一隻能帶來好運的雞毛撢子 / 與奧樂雞延續台灣手藝之美
539%
NT$ 539,250
person
450
人
集資成功",https://www.zeczec.com/projects/hands-x-Ology,hands-x-Ology
"消極男子 ×《人生》桌遊：他們說我是沒有用的年輕人
1,994%
NT$ 1,994,920
person
1,047
人
集資成功",https://www.zeczec.com/projects/mylife,mylife
"雙溪糧倉計畫｜讓我們一起把田種回來!
112%
NT$ 67,800
person
27
人
集資成功",https://www.zeczec.com/projects/shuang-xi,shuang-xi
"全球第一件 永生Ｔ ｜一件守護地球的高機能上衣
280%
NT$ 280,238
person
177
人
集資成功",https://www.zeczec.com/projects/idunt,idunt
"日日好食 –穀麥減醣麵 l 讓你輕鬆減醣，下班免忙！
376%
NT$ 376,132
person
408
人
集資成功",https://www.zeczec.com/projects/goodfoodeveryday,goodfoodeveryday
"ThaiScent 泰香大象造型香氛掛片 | 獨家設計手工香氣，與眾不同的生活品味
250%
NT$ 125,008
person
92
人
集資成功",https://www.zeczec.com/projects/thaiscent,thaiscent
"《道在萬物》雙月曆｜攝影家馮君藍的日常凝視
130%
NT$ 65,480
person
82
人
集資成功",https://www.zeczec.com/projects/feverradioxstanleyfung,feverradioxstanleyfung
"讀曆書店2021｜只有不害怕時間的人，才能留住時間。
5,778%
NT$ 11,557,147
person
11,077
人
集資成功",https://www.zeczec.com/projects/newsveg2021,newsveg2021
"◖ M2｜你的翻譯機也是高品質的真無線藍芽耳機 ◗
11,172%
NT$ 11,172,890
person
6,069
人
集資成功",https://www.zeczec.com/projects/tmk-m2,tmk-m2
"微樂兜｜頂級布尿布｜照顧好寶寶的屁屁，也照顧好他們未來的大地
234%
NT$ 702,796
person
229
人
集資成功",https://www.zeczec.com/projects/welove,welove
"食令日曆｜2021年，一起來挑食，挑好食材吃！
1,318%
NT$ 4,613,171
person
4,273
人
集資成功",https://www.zeczec.com/projects/foodforseason,foodforseason
"【M MASK】銀離子微膠囊抗菌 減少地球垃圾 友善環境計畫
617%
NT$ 308,554
person
375
人
集資成功",https://www.zeczec.com/projects/m-mask,m-mask
"GP-S2 藍牙運動攝影機｜史上最強續航 與你創造騎機
5,584%
NT$ 5,584,320
person
1,028
人
集資成功",https://www.zeczec.com/projects/tdh,tdh
"三領域空氣淨化 x UVC殺菌 -【MEDSHARK 秒鯊隨身型 A1Pro】 : 自帶風扇循環淨化, 空氣品質檢測燈
178%
NT$ 178,700
person
61
人
集資成功",https://www.zeczec.com/projects/medshark-a1pro,medshark-a1pro
"MaonoCaster 混音工作台 ｜加入創作浪潮，你的第一套行動錄音室
6,908%
NT$ 6,908,250
person
768
人
集資成功",https://www.zeczec.com/projects/maonocaster-podcast-podcast,maonocaster-podcast-podcast
"Simplelink 全球首創 100% 雙面磁吸傳輸線！USB Type C 充電 + 檔案傳輸 + 4K 畫素 HDMI 影像傳輸，一線搞定！
106%
NT$ 53,300
person
16
人
集資成功",https://www.zeczec.com/projects/simplelink-100-hdmi,simplelink-100-hdmi
"Epson 國民雷射大電視EH-LS300W | CP值最高的「視」代革命，讓小家庭也能擁有80-120吋大電視
2,682%
NT$ 13,411,400
person
258
人
集資成功",https://www.zeczec.com/projects/Epson-EH-LS300W,Epson-EH-LS300W
"2021老派的生活日曆｜老派摩登手帳｜萬花筒般的時代趣味
3,294%
NT$ 3,294,250
person
3,095
人
集資成功",https://www.zeczec.com/projects/udntime2021,udntime2021
"《艋舺人X快樂的甘蔗祭-鬥陣來作伙》
105%
NT$ 127,169
person
62
人
集資成功",https://www.zeczec.com/projects/mongasugarcane,mongasugarcane
"【 iHOUSE 環境控制裝置 】 零基礎打造智慧家庭，「聲控」你的智慧新生活！
463%
NT$ 463,540
person
92
人
集資成功",https://www.zeczec.com/projects/ihouse,ihouse
"LOTUS抑菌折疊瑜珈墊 | 拒絕細菌和異味！體驗極致的安心感，讓人期待運動的瑜珈墊
474%
NT$ 948,576
person
565
人
集資成功",https://www.zeczec.com/projects/lotus_yogamat,lotus_yogamat
"後疫情時代的微型紀念碑｜藝術家黃重仁作品《重新．呼吸》
138%
NT$ 138,445
person
32
人
集資成功",https://www.zeczec.com/projects/re-breath,re-breath
"WeProtect 安全守護組｜25年安控大廠推出超高CP值、完全台灣製造攝影機，保護你重要的人事物！
251%
NT$ 502,265
person
308
人
集資成功",https://www.zeczec.com/projects/AVTECH_WeProtect,AVTECH_WeProtect
"【 LilNob 3C1A｜極輕薄、高功率，四孔充電器 】最高支援 100W，充再多，一樣快！
1,695%
NT$ 1,695,732
person
995
人
集資成功",https://www.zeczec.com/projects/lilnob-3c1a,lilnob-3c1a
"轉烤大師 ROTO-Q 360：出外烤肉、在家烹飪的火烤神器
855%
NT$ 1,616,360
person
438
人
集資成功",https://www.zeczec.com/projects/roto_q_360,roto_q_360
"透明生物筆 - 融合藝術與科學，創造無限想像 ▍最後一小時，優惠錯過不再
1,504%
NT$ 752,498
person
1,113
人
集資成功",https://www.zeczec.com/projects/fishheart,fishheart
"第二屆苗栗愛轉來平權遊行——多元性別，共樣共好
119%
NT$ 262,618
person
199
人
集資成功",https://www.zeczec.com/projects/Miaolilovewins2020,Miaolilovewins2020
"◖ CIGA Design J 系列 | 鏤空機械錶 ◗ 日本 CITIZEN 機芯，精湛工藝設計！
374%
NT$ 374,880
person
33
人
集資成功",https://www.zeczec.com/projects/ciga-j,ciga-j
"【 Mirobot｜你的第一台六軸桌上型機械手臂 】打造前所未有的創作視野！
5,683%
NT$ 5,683,117
person
414
人
集資成功",https://www.zeczec.com/projects/mirobot,mirobot
"《一年生》植物日曆｜讓 2021 的每一天都有植物相伴。
12,572%
NT$ 12,572,983
person
10,006
人
集資成功",https://www.zeczec.com/projects/yiyuflorist2021,yiyuflorist2021
"WhiteShark MixPro | 終極水下推進器
2,562%
NT$ 2,562,600
person
132
人
集資成功",https://www.zeczec.com/projects/whiteshark-mixpro-7927cdb8-2653-4018-bf42-198cb4a968c1,whiteshark-mixpro-7927cdb8-2653-4018-bf42-198cb4a968c1
"【 Aurai | 酷熱敷 x 即熱敷水波式按摩眼罩 】每一雙明亮的眼睛都有Aurai
11,998%
NT$ 23,996,480
person
5,869
人
集資成功",https://www.zeczec.com/projects/aurai_water-propelled_eye_massager_VPRP,aurai_water-propelled_eye_massager_VPRP
"門拓線上學習推廣計畫 | 輕鬆準備108課綱 - 幫助孩子找出適合自己的學習內容
104%
NT$ 314,158
person
124
人
集資成功",https://www.zeczec.com/projects/mentor108,mentor108
"我的C陪他一起對抗C/弱勢癌症家庭關懷行動
163%
NT$ 244,620
person
215
人
集資成功",https://www.zeczec.com/projects/cancer-we-care,cancer-we-care
"【魔貼智慧貼膜機】為您的iPhone12系列預約貼膜服務吧！全台第一台， 首創90秒貼到好服務，完美保護您的iPhone不碎屏
176%
NT$ 176,800
person
90
人
集資成功",https://www.zeczec.com/projects/topfilm,topfilm
"輕卡LIGHTEN餃《 低醣、低GI、無麩質 》點亮你的輕盈新生活
150%
NT$ 150,745
person
99
人
集資成功",https://www.zeczec.com/projects/lighten-gi,lighten-gi
"一本關於鳥的療癒繪本｜《小棉花》原創繪本出版計畫
104%
NT$ 167,450
person
174
人
集資成功",https://www.zeczec.com/projects/pompon,pompon
"尼泊爾孩童營養午餐資助計畫│一起送營養午餐，讓尼泊爾孩童上學去
349%
NT$ 523,700
person
372
人
集資成功",https://www.zeczec.com/projects/landseed2020,landseed2020
"Laboratory Scent-實驗室居家香氛|屬於你的香氛實驗室
134%
NT$ 67,420
person
35
人
集資成功",https://www.zeczec.com/projects/laboratoryscent,laboratoryscent
"Uncanny Sunday | 週日 ㄙㄟˇ ㄙㄟˇ - 帶上野餐墊，和我們來一場城市戶外漫遊實驗！
478%
NT$ 143,670
person
134
人
集資成功",https://www.zeczec.com/projects/uncanny-sunday,uncanny-sunday
"【 清大賽車工廠｜全台第一電動賽車隊 】全新首輛四驅方程式賽車征戰日本！
143%
NT$ 143,750
person
46
人
集資成功",https://www.zeczec.com/projects/nthuracing,nthuracing
"Macaron 馬卡龍︱PD 45W 高功率 / 三合一轉接頭，折疊式圓形車充！
147%
NT$ 130,073
person
119
人
集資成功",https://www.zeczec.com/projects/macaron-8490f434-2acf-4c39-99e0-c5248b2b341c,macaron-8490f434-2acf-4c39-99e0-c5248b2b341c
"《島國逃亡記》| 銘傳大學106級廣播電視學系畢業製作拍攝計畫
101%
NT$ 101,488
person
40
人
集資成功",https://www.zeczec.com/projects/Lamster,Lamster
"天堂島〔全木質擴香座〕｜打造放鬆與平靜的擴香天堂
1,621%
NT$ 2,432,620
person
1,175
人
集資成功",https://www.zeczec.com/projects/paradise,paradise
"【 吃貨必備的口袋怪獸｜Clicking 口卡餐具 】
5,449%
NT$ 16,348,190
person
13,287
人
集資成功",https://www.zeczec.com/projects/clicking,clicking
"【動物保護心南向】拯救更多受虐動物！南部據點成立計畫
154%
NT$ 3,393,242
person
2,392
人
集資成功",https://www.zeczec.com/projects/taiwanspca,taiwanspca
"南南計畫06｜尼加拉瓜限定－Hamaca Masaya 馬薩亞手工吊床
572%
NT$ 572,435
person
107
人
集資成功",https://www.zeczec.com/projects/masayahamaca,masayahamaca
"第 18 屆臺灣同志遊行－「成人之美」集資計畫
121%
NT$ 726,109
person
523
人
集資成功",https://www.zeczec.com/projects/taiwan-pride-x-18,taiwan-pride-x-18
"純愛杯｜雞排妹純純的愛，要用心體驗
3,070%
NT$ 30,706,786
person
20,984
人
集資成功",https://www.zeczec.com/projects/chunse,chunse
"Copa America Taiwan 為台灣踢一場外交足球賽
107%
NT$ 160,550
person
136
人
集資成功",https://www.zeczec.com/projects/copa-america-taiwan,copa-america-taiwan
"DAMU板｜專為台灣濕熱環境打造的砧板！在乎美食，更在乎你的「純淨味覺」
1,015%
NT$ 2,031,751
person
665
人
集資成功",https://www.zeczec.com/projects/damu,damu
"DREAM Backpack 素食皮革背包 | 新世代的時尚定義 | 守護環境實踐永續
116%
NT$ 721,850
person
91
人
集資成功",https://www.zeczec.com/projects/dream-backpack,dream-backpack
"【網後漁生 Fisherman Story】紀錄片｜銘傳大學廣電系106級畢業製作拍攝計畫
102%
NT$ 72,000
person
36
人
集資成功",https://www.zeczec.com/projects/fisherman-story,fisherman-story
"遇守黎明-動見療癒心｜花蓮偏鄉動物輔助治療推廣計畫
128%
NT$ 64,100
person
39
人
集資成功",https://www.zeczec.com/projects/therapy-dog-826,therapy-dog-826
"義大利mama Cook 萬用芯奇機｜換個刀片機芯杯組，一機多用可果汁、研磨、磨豆、絞肉、冰沙等用途 ｜ 一機搞定，解決你的大小事！！
234%
NT$ 234,339
person
75
人
集資成功",https://www.zeczec.com/projects/mama-cook,mama-cook
"Freya｜世界第一款渦輪增壓氣旋式吹風機
419%
NT$ 209,600
person
80
人
集資成功",https://www.zeczec.com/projects/freya,freya
"《加太的青鳥》：一位思覺失調者的獨白
102%
NT$ 204,101
person
84
人
集資成功",https://www.zeczec.com/projects/myhappinessbird,myhappinessbird
"UTek小海螺 超音波驅蟎香氛機｜獨創驅蟎+防蚊+抗菌+香氛 四效合一｜台灣製造設計｜天然環保、遠離過敏原，打造最強的居家防護罩
1,682%
NT$ 1,682,120
person
456
人
集資成功",https://www.zeczec.com/projects/utek,utek
"Body Goals 多效乳清蛋白飲 | 獨家維生素D及鎂配方 | 打造吃、練、睡健康循環
1,301%
NT$ 1,301,310
person
896
人
集資成功",https://www.zeczec.com/projects/bodygoals,bodygoals
"【Bolar 滑板｜全台首創 All in one 滑板】30分鐘就能上手！輕鬆在城市穿梭！
667%
NT$ 2,671,440
person
633
人
集資成功",https://www.zeczec.com/projects/bolar,bolar
"Cubiio 2 世界最薄金屬雕刻機｜雷射切割機
3,399%
NT$ 33,992,348
person
950
人
集資成功",https://www.zeczec.com/projects/cubiio2,cubiio2
"國產漫畫 《陰間條例》改編遊戲系列｜夜神篇、夜巡篇，讓你解謎解個過癮、玩個痛快！
294%
NT$ 235,764
person
216
人
集資成功",https://www.zeczec.com/projects/mozilarp,mozilarp
"《唐苑》台灣中文版優惠即將結束｜ 台灣特有種卡牌全部解鎖💯
1,306%
NT$ 1,045,570
person
662
人
集資成功",https://www.zeczec.com/projects/tang-garden,tang-garden
"紅紅褲｜超大吸收量 x 一天一件打包整個經期！
8,131%
NT$ 16,263,580
person
4,857
人
集資成功",https://www.zeczec.com/projects/honghongku,honghongku
"All-Wears 【全天候機能外套】❚ 8大機能、4合1布料，專為台灣設計，挑戰平價的極限！
11,222%
NT$ 11,222,290
person
4,374
人
集資成功",https://www.zeczec.com/projects/all-wears,all-wears
"TIDY植鞣短夾 | 大容量收納18夾層 ‧ 輕薄極簡10夾層 雙款登場，加碼長夾解鎖！
5,524%
NT$ 5,524,955
person
1,552
人
集資成功",https://www.zeczec.com/projects/tidy-folio-mini,tidy-folio-mini
"一甩即乾防水西褲｜上班到下班，全境皆可穿
364%
NT$ 364,660
person
124
人
集資成功",https://www.zeczec.com/projects/waterproofpants,waterproofpants
"反共史詩桌遊《逆統戰：致地與海的革命者》每一位贊助人，都是下一場革命的金主
22,395%
NT$ 22,395,514
person
10,390
人
集資成功",https://www.zeczec.com/projects/reversedfront,reversedfront
"山口銘菓「月亮上撿到的蛋」：讓今年中秋佳節的每一口甜美，都可以振興山口縣的地方經濟。
245%
NT$ 983,245
person
634
人
集資成功",https://www.zeczec.com/projects/bpmf-tsukitama,bpmf-tsukitama
"慕辰灝 《男朋友》迷你專輯｜USB音樂專輯募資計畫
109%
NT$ 109,118
person
56
人
集資成功",https://www.zeczec.com/projects/Yes-Boyfriend,Yes-Boyfriend
"《小島散步》2021 木框掛曆｜旅日畫家 Viga 筆下的可愛台灣
750%
NT$ 750,160
person
744
人
集資成功",https://www.zeczec.com/projects/vigacalendar2021,vigacalendar2021
"極致抗風傘 Ultra Strong｜風雨不狼狽，安心撐回家
2,384%
NT$ 2,384,680
person
1,742
人
集資成功",https://www.zeczec.com/projects/ultra-strong,ultra-strong
"Hoja, Hoja | 好呷, 好呷 | 一個餐桌，各種高低角度！可調式寵物餐桌，陪伴毛小孩成長的每一分鐘！
271%
NT$ 271,073
person
260
人
集資成功",https://www.zeczec.com/projects/hojahoja,hojahoja
"翻轉筆記夾｜讓整個城市都是你的工作室
5,235%
NT$ 2,617,702
person
1,492
人
集資成功",https://www.zeczec.com/projects/snovaetwnb,snovaetwnb
"Smith止滑休閒鞋｜超強止滑，不平凡的極致舒適，展開您的質感生活！
133%
NT$ 400,350
person
60
人
集資成功",https://www.zeczec.com/projects/smith-casual,smith-casual
"HILLI 喜利 順髮通風安全帽 | 順髮好整理，通風不悶熱，專為台灣人打造的安全帽 !
6,846%
NT$ 6,846,570
person
5,462
人
集資成功",https://www.zeczec.com/projects/hilli,hilli
"樂菲園農場休閒教育園區成立計畫
101%
NT$ 203,680
person
41
人
集資成功",https://www.zeczec.com/projects/formosagreenszeczec,formosagreenszeczec
"小墨器 輕量版｜輕巧迷你的書寫工具 Feat.林三益、大有製墨
798%
NT$ 1,198,136
person
1,020
人
集資成功",https://www.zeczec.com/projects/HsiaoMoChi_Lite,HsiaoMoChi_Lite
"藍氧肥皂 - 殺菌效果更勝肥皂！0 耗材、0 有害物質，自製天然殺菌水！
6,773%
NT$ 6,773,723
person
1,612
人
集資成功",https://www.zeczec.com/projects/friendly-life,friendly-life
"【鐵布衫軟糖】「甜」補防疫力 — 果醬拔益生菌軟糖
156%
NT$ 78,166
person
62
人
集資成功",https://www.zeczec.com/projects/sweet365,sweet365
"SHALALA 約會必備香水｜每月專屬香水訂閱｜韋一的鼻子
495%
NT$ 1,487,620
person
489
人
集資成功",https://www.zeczec.com/projects/shalala,shalala
"烏干達共縫好事衛教計畫 | 讓女孩從沙地上站起來
322%
NT$ 3,865,304
person
2,394
人
集資成功",https://www.zeczec.com/projects/lovebinti202001,lovebinti202001
"UNO® CARRY ㄤ - 最輕的“重”裝備，最“多變”的攜帶體驗 | 你的旅程, 我全部 Carry。
1,191%
NT$ 3,575,857
person
1,225
人
集資成功",https://www.zeczec.com/projects/uno-carry-on,uno-carry-on
"『喜飾—文創家飾、文字櫃｜妝點生活中的美好』
103%
NT$ 103,782
person
14
人
集資成功",https://www.zeczec.com/projects/Great-to-open,Great-to-open
"Switch健身環專業防滑救星｜Ring Fit Holder 防滑手把套 × 腿部固定帶
8,596%
NT$ 764,053
person
1,128
人
集資成功",https://www.zeczec.com/projects/arky-ring-fit-holder,arky-ring-fit-holder
"DROP 除氯省水蓮蓬頭｜3 重過濾 x 2 倍省水 x 1 級設計
676%
NT$ 1,014,170
person
921
人
集資成功",https://www.zeczec.com/projects/drop-shower-head,drop-shower-head
"FlipGo 翻滾吧餐具 | 體積最小．無需組裝．單手搞定的隨身餐具
558%
NT$ 558,720
person
381
人
集資成功",https://www.zeczec.com/projects/flipgo,flipgo
"迷香氛 : 迷客夏經典手作飲品香氛蠟燭
429%
NT$ 429,780
person
304
人
集資成功",https://www.zeczec.com/projects/milkshop,milkshop
"IdeaHom 魔潔布 - 清水就能洗掉油污，通過 300 位家政婦的嚴苛考驗
2,617%
NT$ 2,094,189
person
1,892
人
集資成功",https://www.zeczec.com/projects/ideahom,ideahom
"鬼獨家：找鬼記者的靈異事件簿
148%
NT$ 67,300
person
72
人
集資成功",https://www.zeczec.com/projects/sayghost,sayghost
"新媒體音樂劇場《白港－支線》| 記憶是相會的一種形式，遺忘是自由的一種形式
139%
NT$ 208,605
person
111
人
集資成功",https://www.zeczec.com/projects/baigangzhixian,baigangzhixian
"全球首款『雙動圈+動鐵混合』三單元高規格，低音重砲+高音質輸出·真無線藍芽耳機，佛心價格只要1980元？！
745%
NT$ 2,235,730
person
1,132
人
集資成功",https://www.zeczec.com/projects/sv650,sv650
"拳體｜躍上臺灣街頭，復古又摩登的設計字型
294%
NT$ 2,945,300
person
1,036
人
集資成功",https://www.zeczec.com/projects/fistfont,fistfont
"【虎爺實體化造型小公仔】萌萌虎爺造型登場！∣ PAPARAYA×積木丼Kidult
5,870%
NT$ 11,741,489
person
8,065
人
集資成功",https://www.zeczec.com/projects/PAPARAYA-huyeh,PAPARAYA-huyeh
"2020 大溪大禧平安福袋：用設計展現大溪信仰生活學！
664%
NT$ 414,396
person
339
人
集資成功",https://www.zeczec.com/projects/daxidaxi,daxidaxi
"ALNPET 寵物智能偵測殺菌式飲水機 powered by PettoFund｜讓毛孩愛上喝乾淨健康好水計畫
2,017%
NT$ 10,088,220
person
4,928
人
集資成功",https://www.zeczec.com/projects/alnpet-powered-by-pettofund,alnpet-powered-by-pettofund
"【小林部落-大武壠刺繡設計】
100%
NT$ 100,260
person
44
人
集資成功",https://www.zeczec.com/projects/Mahanrn-Taivoan,Mahanrn-Taivoan
"零油感卸妝｜拋開油膩卸妝油、燻眼卸妝水。只有６個成分的單純卸妝新體驗！
123%
NT$ 123,290
person
89
人
集資成功",https://www.zeczec.com/projects/hertzcotton,hertzcotton
"愛無能。負能量生活指引卡 | 你專屬的毒舌導師
935%
NT$ 831,813
person
763
人
集資成功",https://www.zeczec.com/projects/negative-energy-card,negative-energy-card
"老派摩登女子文具組：數位時代裏，一場老派優雅的書寫革命
442%
NT$ 442,000
person
485
人
集資成功",https://www.zeczec.com/projects/vintage-ladies,vintage-ladies
"MAD Gaze Watch｜全球首創骨傳導智慧手錶，延伸錶面開拓你的想像邊界
8,855%
NT$ 8,855,905
person
2,508
人
集資成功",https://www.zeczec.com/projects/mad-gaze-watch,mad-gaze-watch
"MOFT 隱形立架筆電包｜收納、支撐一片完成，到哪都能成為行動工作站！
6,074%
NT$ 6,074,714
person
4,016
人
集資成功",https://www.zeczec.com/projects/MOFT_carrysleeve,MOFT_carrysleeve
"「蘭」燒吧!我的小「嶼」宙!-偏鄉孩童營隊教育計畫
412%
NT$ 20,600
person
19
人
集資成功",https://www.zeczec.com/projects/lanyu2020,lanyu2020
"ARCHIVIAN - No.231-001 - 全藍寶石立體弧面玻璃錶面腕錶
100%
NT$ 201,800
person
24
人
集資成功",https://www.zeczec.com/projects/archivian-no-231-001,archivian-no-231-001
"Dinnan 未來 電動牙刷 - 電動牙刷新革命
2,534%
NT$ 1,267,300
person
609
人
集資成功",https://www.zeczec.com/projects/dinnan,dinnan
"ARMOR ｜引以為傲的輕戰甲快乾訓練INNER
115%
NT$ 58,000
person
13
人
集資成功",https://www.zeczec.com/projects/armor-inner,armor-inner
"【二拾衫】到府收衣的衣物環保處理系統｜讓環保更便利！
1,051%
NT$ 1,051,359
person
1,200
人
集資成功",https://www.zeczec.com/projects/twentythree,twentythree
"Mini Dutch 復古滑步車 :: 你最可靠的囡仔放電神器！
2,277%
NT$ 2,277,794
person
875
人
集資成功",https://www.zeczec.com/projects/mini-dutch,mini-dutch
"貓咪玩．點心｜是點心也是玩具，即時獎勵，滿足貓咪狩獵本能
140%
NT$ 140,272
person
228
人
集資成功",https://www.zeczec.com/projects/hunter-cat,hunter-cat
"小童棉雨衣｜世界第一件棉質兒童雨衣，啟動探索原動力！給孩子一場最乾爽的雨天冒險！
1,643%
NT$ 1,643,917
person
1,411
人
集資成功",https://www.zeczec.com/projects/LIveForEco,LIveForEco
"Hempable｜全台第一件使用大麻製成的衣物，顛覆你對大麻的想像！
521%
NT$ 781,962
person
425
人
集資成功",https://www.zeczec.com/projects/Hempable,Hempable
"美味．健力湯｜桂冠營養研究室給你驚豔味蕾的營養湯品
2,120%
NT$ 4,240,427
person
1,977
人
集資成功",https://www.zeczec.com/projects/LaurelNutrilab,LaurelNutrilab
"罩得住排風蓋 ｜ 防蟲 x 防臭 x 防塵 壹把罩
678%
NT$ 67,880
person
122
人
集資成功",https://www.zeczec.com/projects/TrueCovering,TrueCovering
"後疫時代生活美學 : 讓防疫日常也能從容優雅 ❚ SPIRIT 2020 掌心瓶
1,109%
NT$ 1,109,369
person
905
人
集資成功",https://www.zeczec.com/projects/spirit-2020,spirit-2020
"D I Y 記憶鞋墊 | 隨你所型，舒適不累，足弓完整包覆
160%
NT$ 160,120
person
52
人
集資成功",https://www.zeczec.com/projects/KURIM-Q-FIT,KURIM-Q-FIT
"Taimat 2-in-1 按摩雙滾筒 - 表層舒緩、深層釋放。身體不同部位的按摩強度需求，一次滿足。
201%
NT$ 201,720
person
115
人
集資成功",https://www.zeczec.com/projects/taimat-duple-roller,taimat-duple-roller
"【 台灣鳥 】浸泡式咖啡｜用最方便的咖啡包與你一同守護地球
107%
NT$ 107,960
person
51
人
集資成功",https://www.zeczec.com/projects/bird-friendly,bird-friendly
"【極限量席次】台北101《THE上海》8/8喚醒你的老靈魂 品饌復刻上海菜魅力
190%
NT$ 168,000
person
42
人
集資成功",https://www.zeczec.com/projects/THEShanghai,THEShanghai
"扇變屏風 │ 自由打造空間層次的設計單品
546%
NT$ 1,093,700
person
30
人
集資成功",https://www.zeczec.com/projects/kimudivider,kimudivider
"【高山小葉紅茶創始人】x【超稀有冠軍烏龍】x【頂級紅茶僅此一波】| 這次要讓您喝出好心情
366%
NT$ 366,040
person
155
人
集資成功",https://www.zeczec.com/projects/SunshineRating,SunshineRating
"▍Suzzi 積木旅行分裝瓶 ▍專利三層防漏、首創積木組合，自備洗沐用品超便利
2,072%
NT$ 2,072,217
person
3,051
人
集資成功",https://www.zeczec.com/projects/suzzi,suzzi
"植萃能量平衡護膚油｜天然、純淨，養護及滋潤肌膚、放鬆療癒，喚醒活力
274%
NT$ 54,802
person
32
人
集資成功",https://www.zeczec.com/projects/akashanatura,akashanatura
"世界最輕 100% 遮光折疊自動傘 | Amvel 日本研發設計
1,266%
NT$ 1,266,930
person
662
人
集資成功",https://www.zeczec.com/projects/Amvel-Heatblock,Amvel-Heatblock
"咖啡筆記本－烘焙秘笈x沖煮秘笈｜結合烘焙、杯測、金杯、濃縮、風味的筆記本
197%
NT$ 197,290
person
353
人
集資成功",https://www.zeczec.com/projects/ka-pei-bi-ji-ben,ka-pei-bi-ji-ben
"WiiPet 唯陪 | 您愛貓的每日泌尿道與腎臟保健計畫
223%
NT$ 111,861
person
92
人
集資成功",https://www.zeczec.com/projects/wiipet,wiipet
"3D WALK™｜3D列印城市慢跑鞋，帶來不同以往的全新體驗
157%
NT$ 788,910
person
177
人
集資成功",https://www.zeczec.com/projects/Taiwan-3DWALK,Taiwan-3DWALK
"你的第一支寬螢幕變形鏡頭 | 更輕巧、更專業、視角更廣，成為大師之路的專業電影鏡頭！
2,383%
NT$ 2,383,000
person
141
人
集資成功",https://www.zeczec.com/projects/sirui50mm,sirui50mm
"《深海寶藏 》聯名合作飾品 | 減法設計，加法應用 | 打破你對窗花的想像
197%
NT$ 134,180
person
56
人
集資成功",https://www.zeczec.com/projects/treasure-in-seabed,treasure-in-seabed
"VERSE：支持一本很「好看」的雜誌，參與台灣的文化改變
348%
NT$ 6,971,370
person
2,387
人
集資成功",https://www.zeczec.com/projects/verse,verse
"【VIIDA｜UiU環保吸管】獨家首創，顛覆想像！不鏽鋼與矽膠的完美結合，環保、時尚同時裝進口袋！
13,841%
NT$ 13,841,152
person
9,639
人
集資成功",https://www.zeczec.com/projects/viida-uiu,viida-uiu
"picupi挑品【穿上改變計畫】#00褲 ❚ 以「零庫存。零廢棄」為目標的MIT女性日常機能內褲_從內到外具體實踐環保．循環再利用．低碳製造
643%
NT$ 514,700
person
466
人
集資成功",https://www.zeczec.com/projects/picupi_00,picupi_00
"ROUBAIX魯貝 | 研發生產全程MIT，會除濕、除臭的鵝卵石 | 天然ｘ環保ｘ美學
673%
NT$ 336,560
person
139
人
集資成功",https://www.zeczec.com/projects/roubaix-dehumidifier,roubaix-dehumidifier
